timestamp,BTCUSDT_USDT-250926_open,BTCUSDT_USDT-250926_high,BTCUSDT_USDT-250926_low,BTCUSDT_USDT-250926_close,BTCUSDT_USDT-250926_volume,ETHUSDT_USDT-250926_open,ETHUSDT_USDT-250926_high,ETHUSDT_USDT-250926_low,ETHUSDT_USDT-250926_close,ETHUSDT_USDT-250926_volume,BTCUSDT_USDT-251226_open,BTCUSDT_USDT-251226_high,BTCUSDT_USDT-251226_low,BTCUSDT_USDT-251226_close,BTCUSDT_USDT-251226_volume,ETHUSDT_USDT-251226_open,ETHUSDT_USDT-251226_high,ETHUSDT_USDT-251226_low,ETHUSDT_USDT-251226_close,ETHUSDT_USDT-251226_volume
2025-06-17 11:00:00,107497.9,107504.0,107058.6,107200.0,9.034,2594.45,2594.8,2579.28,2589.86,136.807,,,,,,,,,,
2025-06-17 12:00:00,107200.1,107405.4,106995.6,107065.9,9.205,2589.73,2597.46,2582.84,2585.33,72.28,,,,,,,,,,
2025-06-17 13:00:00,107069.2,107292.6,106742.0,106879.8,11.908,2585.19,2601.59,2584.01,2590.77,113.994,,,,,,,,,,
2025-06-17 14:00:00,106895.7,107243.9,106326.4,106381.6,36.346,2591.29,2605.98,2566.61,2571.14,206.252,,,,,,,,,,
2025-06-17 15:00:00,106389.4,106503.4,105652.1,105760.8,33.189,2571.11,2578.57,2517.72,2535.58,643.65,,,,,,,,,,
2025-06-17 16:00:00,105759.2,106010.5,105035.4,105162.6,25.708,2534.74,2538.5,2495.36,2498.18,498.692,,,,,,,,,,
2025-06-17 17:00:00,105141.4,105770.0,104910.0,105358.7,9.886,2497.92,2523.43,2489.51,2503.93,273.641,,,,,,,,,,
2025-06-17 18:00:00,105353.4,105968.2,105178.5,105968.0,5.407,2503.8,2534.08,2501.0,2534.0,97.348,,,,,,,,,,
2025-06-17 19:00:00,105970.0,106895.7,105970.0,106254.4,18.146,2534.09,2581.41,2534.03,2566.06,365.847,,,,,,,,,,
2025-06-17 20:00:00,106245.1,106448.7,105830.4,105920.5,8.406,2565.94,2571.4,2544.23,2548.91,249.491,,,,,,,,,,
2025-06-17 21:00:00,105925.7,106355.1,105814.5,106109.9,4.833,2548.13,2563.21,2540.18,2557.62,159.217,,,,,,,,,,
2025-06-17 22:00:00,106095.5,106270.3,105777.4,105782.7,9.482,2557.49,2558.4,2529.15,2531.23,93.649,,,,,,,,,,
2025-06-17 23:00:00,105789.6,106307.4,105789.6,106107.8,4.269,2531.1,2556.31,2530.71,2546.31,78.963,,,,,,,,,,
2025-06-18 00:00:00,106127.2,106424.0,105929.9,106410.6,4.776,2546.83,2567.07,2542.3,2563.47,157.712,,,,,,,,,,
2025-06-18 01:00:00,106413.4,106735.9,106233.2,106312.7,4.283,2563.6,2573.48,2555.41,2556.19,102.487,,,,,,,,,,
2025-06-18 02:00:00,106323.3,106627.8,106238.5,106413.4,1.658,2556.32,2566.65,2551.25,2551.9,50.757,,,,,,,,,,
2025-06-18 03:00:00,106408.1,106785.1,106392.2,106725.2,2.151,2551.77,2568.51,2548.91,2564.77,88.541,,,,,,,,,,
2025-06-18 04:00:00,106731.4,107060.0,106613.9,106998.8,3.997,2564.77,2583.2,2562.17,2573.87,183.826,,,,,,,,,,
2025-06-18 05:00:00,107019.3,107103.9,106943.5,106997.7,8.494,2574.0,2580.76,2571.01,2574.4,43.12,,,,,,,,,,
2025-06-18 06:00:00,106991.1,107087.4,106437.2,106524.7,4.56,2574.78,2578.02,2556.33,2561.0,65.115,,,,,,,,,,
2025-06-18 07:00:00,106498.2,106516.3,106259.8,106474.9,5.84,2560.87,2569.95,2554.5,2569.58,68.795,,,,,,,,,,
2025-06-18 08:00:00,106477.0,106815.0,106249.1,106441.7,3.216,2569.71,2584.4,2562.69,2569.06,103.403,,,,,,,,,,
2025-06-18 09:00:00,106445.2,106614.7,106031.8,106164.4,14.152,2569.19,2576.47,2557.1,2562.69,72.826,,,,,,,,,,
2025-06-18 10:00:00,106174.6,106275.6,105638.5,105734.5,11.156,2562.82,2564.51,2524.07,2529.93,161.853,,,,,,,,,,
2025-06-18 11:00:00,105729.8,106326.9,105666.1,106304.2,7.774,2530.11,2552.28,2525.6,2549.33,102.379,,,,,,,,,,
2025-06-18 12:00:00,106305.7,106375.4,105946.4,105979.3,4.908,2547.44,2551.2,2527.72,2529.27,59.323,,,,,,,,,,
2025-06-18 13:00:00,105983.0,106015.9,105278.3,105909.9,11.784,2529.28,2540.72,2501.07,2537.34,332.588,,,,,,,,,,
2025-06-18 14:00:00,105915.2,106816.2,105697.9,106093.2,12.425,2537.29,2574.98,2529.04,2540.44,481.744,,,,,,,,,,
2025-06-18 15:00:00,106090.1,106445.2,105613.1,106270.4,6.691,2540.98,2556.24,2526.42,2545.79,223.117,,,,,,,,,,
2025-06-18 16:00:00,106270.4,106291.5,105800.0,105899.3,3.273,2545.34,2550.66,2531.37,2535.91,62.213,,,,,,,,,,
2025-06-18 17:00:00,105894.0,106014.1,104975.1,105838.5,17.682,2535.82,2540.85,2503.15,2532.3,254.725,,,,,,,,,,
2025-06-18 18:00:00,105838.6,106196.3,105093.7,105130.9,9.756,2532.38,2553.18,2508.89,2511.73,167.806,,,,,,,,,,
2025-06-18 19:00:00,105130.8,106005.2,105000.0,105307.1,12.317,2511.6,2545.98,2507.76,2527.85,150.262,,,,,,,,,,
2025-06-18 20:00:00,105321.6,106508.0,105162.6,106323.3,8.125,2528.67,2573.54,2519.14,2564.12,84.423,,,,,,,,,,
2025-06-18 21:00:00,106333.2,106621.7,105858.0,106556.5,6.067,2564.28,2573.57,2546.7,2564.64,91.941,,,,,,,,,,
2025-06-18 22:00:00,106551.7,106614.8,106286.2,106286.2,1.637,2564.51,2570.0,2555.67,2561.13,53.845,,,,,,,,,,
2025-06-18 23:00:00,106302.1,106439.9,106122.0,106360.4,2.036,2561.24,2568.93,2550.1,2560.31,25.456,,,,,,,,,,
2025-06-19 00:00:00,106365.7,106700.0,106180.2,106413.4,2.495,2560.22,2582.58,2548.67,2564.64,87.036,,,,,,,,,,
2025-06-19 01:00:00,106424.0,106434.6,105952.3,106053.0,2.384,2564.77,2565.55,2542.13,2550.51,69.331,,,,,,,,,,
2025-06-19 02:00:00,106058.3,106459.4,105905.9,106188.8,1.11,2550.82,2562.04,2543.47,2550.34,44.131,,,,,,,,,,
2025-06-19 03:00:00,106206.7,106553.0,106206.7,106537.5,1.732,2550.47,2561.59,2550.47,2561.26,27.778,,,,,,,,,,
2025-06-19 04:00:00,106542.8,106542.8,106238.5,106498.2,1.171,2561.39,2561.39,2550.21,2560.15,33.848,,,,,,,,,,
2025-06-19 05:00:00,106503.5,106667.8,106280.9,106323.9,2.219,2559.7,2566.79,2556.42,2557.75,45.154,,,,,,,,,,
2025-06-19 06:00:00,106323.3,106408.1,106058.4,106148.2,1.043,2557.62,2562.7,2552.16,2553.59,53.018,,,,,,,,,,
2025-06-19 07:00:00,106148.4,106275.6,106068.9,106089.4,1.12,2553.72,2560.68,2552.94,2553.72,38.534,,,,,,,,,,
2025-06-19 08:00:00,106074.2,106386.9,106074.2,106148.4,2.972,2553.59,2564.37,2553.59,2558.14,92.792,,,,,,,,,,
2025-06-19 09:00:00,106169.6,106439.9,106127.2,106397.5,1.616,2558.01,2576.99,2557.1,2572.97,96.899,,,,,,,,,,
2025-06-19 10:00:00,106395.7,106492.7,106270.3,106312.7,1.538,2573.18,2579.2,2567.92,2573.56,144.046,,,,,,,,,,
2025-06-19 11:00:00,106307.4,106317.7,106138.4,106196.1,1.549,2573.22,2573.29,2561.94,2566.72,50.103,,,,,,,,,,
2025-06-19 12:00:00,106184.1,106314.3,106079.0,106173.1,3.006,2566.78,2571.4,2554.74,2560.63,46.975,,,,,,,,,,
2025-06-19 13:00:00,106172.8,106194.9,105676.7,105713.8,3.376,2560.33,2560.73,2541.77,2544.37,114.364,,,,,,,,,,
2025-06-19 14:00:00,105708.5,106097.3,105480.6,105563.4,10.429,2544.36,2556.71,2529.54,2531.08,137.836,,,,,,,,,,
2025-06-19 15:00:00,105562.7,105856.9,105512.4,105512.4,2.376,2531.22,2539.75,2524.66,2527.32,130.146,,,,,,,,,,
2025-06-19 16:00:00,105530.6,105895.0,105333.7,105422.3,21.938,2527.33,2538.4,2519.81,2522.51,148.144,,,,,,,,,,
2025-06-19 17:00:00,105427.6,106284.1,105337.5,105947.0,12.471,2522.5,2558.17,2521.23,2542.8,169.034,,,,,,,,,,
2025-06-19 18:00:00,105948.2,106116.6,105740.3,105835.7,1.956,2542.54,2552.29,2534.24,2539.68,33.237,,,,,,,,,,
2025-06-19 19:00:00,105841.0,105904.6,105560.3,105703.2,2.45,2539.94,2545.79,2533.11,2539.57,34.673,,,,,,,,,,
2025-06-19 20:00:00,105713.8,105933.3,105576.1,105698.0,2.041,2539.76,2551.12,2537.86,2541.37,50.402,,,,,,,,,,
2025-06-19 21:00:00,105713.8,105866.2,105676.8,105790.3,1.721,2541.53,2550.23,2539.78,2544.88,65.485,,,,,,,,,,
2025-06-19 22:00:00,105793.3,106222.6,105793.3,106053.0,1.083,2545.14,2567.1,2545.14,2558.92,90.497,,,,,,,,,,
2025-06-19 23:00:00,106037.2,106345.1,105915.2,106074.2,8.674,2559.04,2564.64,2554.51,2556.06,56.565,,,,,,,,,,
2025-06-20 00:00:00,106069.0,106259.9,105994.7,106137.8,2.451,2556.58,2566.07,2555.41,2560.66,81.783,,,,,,,,,,
2025-06-20 01:00:00,106143.1,106234.0,105846.0,106203.2,1.2,2560.22,2564.64,2550.99,2562.44,60.651,,,,,,,,,,
2025-06-20 02:00:00,106206.7,106238.3,105940.1,106084.8,7.164,2561.78,2562.56,2548.39,2552.68,49.15,,,,,,,,,,
2025-06-20 03:00:00,106095.2,106169.5,105983.5,106053.0,1.942,2552.83,2557.62,2547.25,2551.9,54.609,,,,,,,,,,
2025-06-20 04:00:00,106052.2,106074.4,105682.0,105699.9,1.966,2551.77,2554.63,2538.38,2538.39,59.317,,,,,,,,,,
2025-06-20 05:00:00,105724.4,106006.3,105719.2,106006.3,4.158,2538.77,2550.47,2538.12,2550.21,42.446,,,,,,,,,,
2025-06-20 06:00:00,106007.1,106180.2,106007.1,106145.1,1.515,2549.9,2558.27,2549.9,2555.02,94.659,,,,,,,,,,
2025-06-20 07:00:00,106135.5,107240.9,106052.7,107224.9,11.073,2554.89,2585.0,2553.61,2584.14,247.461,,,,,,,,,,
2025-06-20 08:00:00,107233.2,107951.4,107179.2,107405.8,27.763,2584.27,2604.11,2578.66,2588.43,344.08,,,,,,,,,,
2025-06-20 09:00:00,107396.0,107497.8,107173.8,107368.2,9.707,2588.32,2590.64,2580.76,2587.51,110.982,,,,,,,,,,
2025-06-20 10:00:00,107362.8,107584.2,107231.9,107346.6,4.574,2587.67,2591.42,2581.93,2586.61,94.347,,,,,,,,,,
2025-06-20 11:00:00,107356.0,107481.4,107120.9,107389.8,7.53,2586.22,2589.21,2575.3,2583.75,100.282,,,,,,,,,,
2025-06-20 12:00:00,107387.7,107536.7,107292.7,107406.1,6.457,2583.88,2592.03,2581.28,2586.23,48.408,,,,,,,,,,
2025-06-20 13:00:00,107406.1,107557.2,106802.0,107109.2,5.739,2586.11,2593.85,2563.0,2570.89,164.91,,,,,,,,,,
2025-06-20 14:00:00,107109.5,107226.1,105294.8,105342.0,19.132,2570.88,2575.08,2523.92,2524.77,350.679,,,,,,,,,,
2025-06-20 15:00:00,105342.9,106042.4,105302.5,105620.0,17.771,2524.63,2544.71,2522.77,2529.02,215.049,,,,,,,,,,
2025-06-20 16:00:00,105635.1,105688.8,104982.4,104989.2,17.801,2528.68,2530.84,2510.0,2516.05,238.387,,,,,,,,,,
2025-06-20 17:00:00,105023.9,105088.5,103720.6,104644.8,39.945,2516.83,2521.22,2399.99,2453.05,1078.292,,,,,,,,,,
2025-06-20 18:00:00,104634.5,104824.9,104416.1,104592.8,22.791,2452.8,2467.39,2445.6,2453.28,231.812,,,,,,,,,,
2025-06-20 19:00:00,104597.1,104992.9,104394.1,104748.8,11.349,2452.32,2459.06,2429.26,2449.44,317.799,,,,,,,,,,
2025-06-20 20:00:00,104738.4,105276.3,104727.9,105130.8,6.34,2448.96,2471.8,2448.23,2460.96,123.042,,,,,,,,,,
2025-06-20 21:00:00,105152.0,105162.6,104790.4,104955.5,1.69,2460.48,2460.96,2444.16,2450.4,97.934,,,,,,,,,,
2025-06-20 22:00:00,104959.4,104959.4,104395.2,104478.7,3.553,2450.14,2451.6,2414.58,2424.0,128.582,,,,,,,,,,
2025-06-20 23:00:00,104509.6,104738.4,104368.9,104686.4,2.732,2424.0,2440.55,2417.28,2439.12,75.955,,,,,,,,,,
2025-06-21 00:00:00,104694.0,104748.6,104520.3,104659.0,2.643,2439.6,2452.64,2429.28,2444.77,195.99,,,,,,,,,,
2025-06-21 01:00:00,104644.9,104904.8,104551.3,104904.8,4.477,2444.76,2465.6,2443.42,2465.14,75.144,,,,,,,,,,
2025-06-21 02:00:00,104914.2,104941.3,104770.0,104889.1,2.87,2465.28,2466.62,2451.01,2455.44,193.941,,,,,,,,,,
2025-06-21 03:00:00,104897.7,105088.4,104897.7,104904.8,1.253,2455.92,2463.6,2455.92,2457.98,48.873,,,,,,,,,,
2025-06-21 04:00:00,104894.5,104944.0,104739.9,104786.5,1.786,2457.99,2459.44,2451.36,2455.19,47.815,,,,,,,,,,
2025-06-21 05:00:00,104790.4,104884.0,104746.0,104818.2,0.379,2455.2,2459.52,2452.45,2456.4,32.437,,,,,,,,,,
2025-06-21 06:00:00,104821.6,104998.4,104733.1,104998.4,0.866,2456.64,2460.43,2453.28,2456.64,50.789,,,,,,,,,,
2025-06-21 07:00:00,104985.8,104985.8,104778.9,104860.4,1.011,2457.61,2459.58,2452.08,2457.94,188.761,,,,,,,,,,
2025-06-21 08:00:00,104862.3,105215.6,104862.3,105213.0,4.037,2458.07,2479.06,2455.2,2474.08,98.323,,,,,,,,,,
2025-06-21 09:00:00,105214.6,105330.0,105069.0,105231.6,3.393,2474.04,2481.0,2464.32,2476.56,172.438,,,,,,,,,,
2025-06-21 10:00:00,105240.6,105384.5,105152.5,105210.3,3.405,2476.75,2479.2,2462.9,2470.52,167.255,,,,,,,,,,
2025-06-21 11:00:00,105219.7,105311.0,105109.7,105258.0,1.059,2470.38,2478.51,2466.89,2473.99,68.216,,,,,,,,,,
2025-06-21 12:00:00,105268.6,105342.7,105171.8,105183.8,0.525,2474.11,2476.67,2465.6,2467.61,45.318,,,,,,,,,,
2025-06-21 13:00:00,105185.2,105257.8,104903.1,104936.0,2.532,2467.84,2474.56,2444.8,2451.84,124.673,,,,,,,,,,
2025-06-21 14:00:00,104953.2,105152.0,104770.0,104915.2,1.439,2452.16,2465.92,2445.44,2450.56,186.473,,,,,,,,,,
2025-06-21 15:00:00,104925.6,105070.4,104655.2,104935.7,2.858,2450.14,2458.37,2443.29,2455.54,114.812,,,,,,,,,,
2025-06-21 16:00:00,104925.6,105000.0,104807.0,104852.8,0.824,2455.07,2459.62,2445.13,2448.32,51.45,,,,,,,,,,
2025-06-21 17:00:00,104842.4,104956.8,104545.8,104545.8,1.944,2448.01,2456.08,2427.52,2430.39,145.058,,,,,,,,,,
2025-06-21 18:00:00,104548.2,104780.0,103992.0,103992.0,5.696,2430.4,2442.68,2415.36,2417.87,188.663,,,,,,,,,,
2025-06-21 19:00:00,103989.8,104110.0,103357.9,103566.0,14.736,2418.32,2431.04,2411.76,2415.68,230.794,,,,,,,,,,
2025-06-21 20:00:00,103551.3,104260.4,103511.2,104135.2,15.638,2415.59,2439.58,2409.41,2434.58,204.691,,,,,,,,,,
2025-06-21 21:00:00,104135.2,104176.8,102375.0,102780.6,24.117,2434.56,2436.48,2262.36,2309.67,1247.235,,,,,,,,,,
2025-06-21 22:00:00,102780.4,103292.7,102758.2,103092.4,14.314,2308.63,2336.0,2306.83,2315.99,241.123,,,,,,,,,,
2025-06-21 23:00:00,103105.6,103561.1,102172.7,103437.5,16.751,2315.88,2340.0,2240.06,2323.77,1027.655,,,,,,,,,,
2025-06-22 00:00:00,103438.3,104624.0,103147.2,104108.2,16.391,2323.75,2342.55,2283.3,2323.2,636.581,,,,,,,,,,
2025-06-22 01:00:00,104095.8,104249.6,103486.1,103636.0,5.361,2323.29,2329.6,2293.28,2294.55,258.521,,,,,,,,,,
2025-06-22 02:00:00,103646.4,104124.8,103119.0,103594.4,7.257,2294.4,2312.64,2273.06,2293.39,295.389,,,,,,,,,,
2025-06-22 03:00:00,103617.3,103833.6,103376.0,103626.0,2.168,2293.36,2303.66,2279.64,2292.52,161.071,,,,,,,,,,
2025-06-22 04:00:00,103635.8,104035.5,103521.6,103765.9,2.32,2292.78,2317.0,2290.64,2310.48,69.186,,,,,,,,,,
2025-06-22 05:00:00,103804.1,104166.4,103786.9,104096.3,16.192,2310.24,2322.72,2307.03,2317.44,127.308,,,,,,,,,,
2025-06-22 06:00:00,104091.0,104187.2,103937.6,103979.2,4.119,2317.65,2327.42,2312.53,2315.76,113.613,,,,,,,,,,
2025-06-22 07:00:00,103989.6,103993.6,103511.2,103677.6,2.597,2315.47,2317.57,2295.82,2298.56,228.751,,,,,,,,,,
2025-06-22 08:00:00,103694.5,103968.8,103563.2,103950.7,3.928,2298.58,2304.96,2291.19,2302.99,72.59,,,,,,,,,,
2025-06-22 09:00:00,103958.3,104051.9,103313.6,103438.3,4.784,2302.83,2308.32,2265.04,2269.3,162.581,,,,,,,,,,
2025-06-22 10:00:00,103435.3,103760.7,103389.3,103714.8,2.283,2269.8,2292.4,2266.44,2286.47,111.049,,,,,,,,,,
2025-06-22 11:00:00,103703.4,103968.8,103644.1,103933.7,3.911,2286.63,2306.57,2285.8,2300.42,100.458,,,,,,,,,,
2025-06-22 12:00:00,103940.0,104041.4,103781.6,103966.0,3.378,2300.58,2314.33,2293.06,2307.69,119.113,,,,,,,,,,
2025-06-22 13:00:00,103948.6,104014.1,101492.9,102091.8,44.102,2307.63,2312.4,2190.0,2227.7,1092.557,,,,,,,,,,
2025-06-22 14:00:00,102071.4,102453.5,100291.8,100889.6,49.427,2227.28,2239.16,2183.72,2229.33,883.158,,,,,,,,,,
2025-06-22 15:00:00,100869.1,101064.1,100132.9,100166.1,49.2,2227.81,2234.98,2194.35,2201.16,544.127,,,,,,,,,,
2025-06-22 16:00:00,100142.1,100760.0,99835.4,100760.0,34.918,2200.09,2223.76,2199.08,2223.32,337.097,,,,,,,,,,
2025-06-22 17:00:00,100752.1,101503.2,100508.4,100576.4,14.398,2222.44,2246.3,2211.66,2218.36,237.454,,,,,,,,,,
2025-06-22 18:00:00,100610.0,100900.1,100471.4,100552.2,5.756,2218.48,2224.64,2205.24,2207.58,184.349,,,,,,,,,,
2025-06-22 19:00:00,100546.3,100570.0,99920.1,100028.3,24.412,2208.12,2215.84,2196.04,2208.85,113.217,,,,,,,,,,
2025-06-22 20:00:00,100025.1,100889.9,99332.7,100660.0,20.873,2209.02,2222.59,2136.41,2212.51,723.293,,,,,,,,,,
2025-06-22 21:00:00,100680.0,100843.3,100166.1,100275.6,15.949,2212.7,2220.92,2198.68,2204.4,212.039,,,,,,,,,,
2025-06-22 22:00:00,100320.0,102120.7,100290.0,102120.7,31.667,2204.3,2261.95,2203.08,2259.84,523.835,,,,,,,,,,
2025-06-22 23:00:00,102122.4,102192.6,101816.4,102136.6,4.608,2260.06,2262.62,2245.76,2253.9,176.25,,,,,,,,,,
2025-06-23 00:00:00,102132.6,102786.1,101653.2,101998.1,13.608,2253.98,2286.82,2248.78,2268.25,186.456,,,,,,,,,,
2025-06-23 01:00:00,102081.6,102283.9,101745.0,102261.0,8.743,2267.45,2274.46,2251.48,2272.6,87.939,,,,,,,,,,
2025-06-23 02:00:00,102275.3,102540.6,102101.0,102469.2,6.738,2272.62,2274.16,2260.29,2266.0,124.162,,,,,,,,,,
2025-06-23 03:00:00,102459.0,102527.6,102234.6,102304.7,1.826,2266.0,2270.0,2259.68,2262.04,271.908,,,,,,,,,,
2025-06-23 04:00:00,102316.2,102487.2,102142.8,102332.8,2.39,2262.26,2271.28,2255.0,2261.16,153.363,,,,,,,,,,
2025-06-23 05:00:00,102332.8,102977.5,102332.8,102928.2,9.807,2261.82,2278.73,2261.82,2273.26,449.353,,,,,,,,,,
2025-06-23 06:00:00,102918.1,103216.9,102816.5,103092.1,21.388,2273.92,2283.5,2261.16,2277.6,529.061,,,,,,,,,,
2025-06-23 07:00:00,103125.0,103330.0,102938.4,103083.7,16.058,2277.93,2300.96,2277.44,2285.58,279.748,,,,,,,,,,
2025-06-23 08:00:00,103088.2,103230.4,102907.8,103051.8,4.147,2285.44,2301.2,2283.7,2289.1,130.089,,,,,,,,,,
2025-06-23 09:00:00,103032.8,103032.8,102540.7,102740.3,3.323,2288.94,2288.94,2270.42,2278.98,154.168,,,,,,,,,,
2025-06-23 10:00:00,102734.5,102734.5,102357.3,102662.9,3.758,2279.72,2280.21,2265.81,2273.31,123.595,,,,,,,,,,
2025-06-23 11:00:00,102647.1,102708.5,102251.0,102438.6,4.26,2273.82,2284.26,2268.42,2279.65,114.604,,,,,,,,,,
2025-06-23 12:00:00,102419.7,102814.8,102242.9,102814.8,5.117,2280.13,2293.57,2272.03,2292.31,69.486,,,,,,,,,,
2025-06-23 13:00:00,102804.7,103597.8,101953.6,103435.7,14.219,2292.45,2328.91,2258.96,2320.95,474.865,,,,,,,,,,
2025-06-23 14:00:00,103502.6,103750.0,102654.3,102743.9,17.299,2321.01,2340.92,2298.1,2300.87,321.286,,,,,,,,,,
2025-06-23 15:00:00,102782.0,103186.0,102429.2,102552.3,14.11,2300.23,2314.67,2272.57,2274.47,178.3,,,,,,,,,,
2025-06-23 16:00:00,102558.9,102567.0,100789.7,101900.0,28.507,2274.01,2277.1,2216.12,2247.55,1000.032,,,,,,,,,,
2025-06-23 17:00:00,101874.6,103961.8,101688.2,103656.6,39.438,2250.15,2314.51,2245.78,2303.17,627.044,,,,,,,,,,
2025-06-23 18:00:00,103670.8,104539.8,103589.4,104156.4,21.179,2302.95,2339.99,2300.1,2333.35,443.648,,,,,,,,,,
2025-06-23 19:00:00,104128.6,104436.1,103854.1,104330.8,18.446,2333.16,2350.13,2322.36,2339.28,1332.722,,,,,,,,,,
2025-06-23 20:00:00,104355.1,105131.2,104096.6,104941.1,12.322,2338.95,2406.2,2330.0,2373.03,1046.28,,,,,,,,,,
2025-06-23 21:00:00,105000.0,105500.0,104885.5,104938.3,12.908,2373.41,2389.64,2361.05,2366.81,182.565,,,,,,,,,,
2025-06-23 22:00:00,104955.3,107235.4,104955.3,106676.2,49.948,2367.8,2465.0,2367.53,2435.03,1249.978,,,,,,,,,,
2025-06-23 23:00:00,106697.6,106848.7,106318.8,106609.7,37.468,2433.98,2455.72,2432.54,2439.68,649.198,,,,,,,,,,
2025-06-24 00:00:00,106615.1,106778.0,106176.9,106402.1,19.59,2438.87,2445.12,2420.98,2429.97,170.29,,,,,,,,,,
2025-06-24 01:00:00,106413.9,106733.4,106234.1,106678.8,7.555,2424.86,2444.03,2424.02,2442.38,129.416,,,,,,,,,,
2025-06-24 02:00:00,106676.5,106676.5,105953.8,105995.4,7.069,2440.0,2440.31,2416.74,2420.27,140.85,,,,,,,,,,
2025-06-24 03:00:00,105989.6,106379.9,105953.6,106141.3,5.869,2419.91,2438.43,2419.91,2427.08,62.664,,,,,,,,,,
2025-06-24 04:00:00,106123.6,106189.6,105950.0,106077.9,3.379,2426.68,2434.39,2420.9,2431.87,71.21,,,,,,,,,,
2025-06-24 05:00:00,106164.2,106712.2,106146.9,106692.6,7.234,2432.4,2451.79,2429.68,2448.92,172.654,,,,,,,,,,
2025-06-24 06:00:00,106694.5,107125.4,106544.9,106990.3,5.134,2448.39,2463.19,2439.26,2455.46,127.221,,,,,,,,,,
2025-06-24 07:00:00,106960.6,107075.4,106222.8,106264.3,10.127,2453.48,2457.2,2420.59,2421.98,154.841,,,,,,,,,,
2025-06-24 08:00:00,106254.2,106469.4,105933.9,106291.9,9.811,2421.69,2441.04,2401.53,2431.43,403.041,,,,,,,,,,
2025-06-24 09:00:00,106311.0,106873.4,106276.7,106499.3,5.775,2431.52,2477.51,2427.0,2444.28,322.324,,,,,,,,,,
2025-06-24 10:00:00,106468.0,106659.8,106369.7,106568.3,4.769,2442.68,2451.07,2433.53,2442.63,94.841,,,,,,,,,,
2025-06-24 11:00:00,106601.1,106711.2,106298.1,106462.8,6.405,2442.71,2449.24,2425.58,2436.99,356.091,,,,,,,,,,
2025-06-24 12:00:00,106483.3,106604.7,106240.8,106470.0,3.435,2437.31,2445.87,2430.39,2440.63,45.165,,,,,,,,,,
2025-06-24 13:00:00,106495.5,106673.6,106113.6,106372.1,6.322,2442.31,2460.73,2433.95,2450.65,203.33,,,,,,,,,,
2025-06-24 14:00:00,106374.0,106997.1,106257.2,106829.3,5.993,2449.67,2470.0,2449.54,2457.95,332.706,,,,,,,,,,
2025-06-24 15:00:00,106830.3,107050.7,106438.7,106545.7,3.49,2460.5,2482.87,2454.51,2467.4,206.129,,,,,,,,,,
2025-06-24 16:00:00,106588.7,107573.0,106470.4,107500.2,9.1,2470.76,2510.8,2463.54,2507.75,404.445,,,,,,,,,,
2025-06-24 17:00:00,107519.4,107569.8,106953.5,107365.5,16.985,2508.46,2509.56,2472.58,2486.86,341.62,,,,,,,,,,
2025-06-24 18:00:00,107373.7,107401.3,106816.9,106828.2,4.834,2487.0,2491.79,2462.86,2464.52,350.467,,,,,,,,,,
2025-06-24 19:00:00,106835.7,106989.0,106579.9,106989.0,4.491,2464.49,2469.69,2446.28,2465.0,117.484,,,,,,,,,,
2025-06-24 20:00:00,106951.8,107439.5,106743.7,107410.0,3.215,2463.06,2479.35,2460.22,2478.3,42.616,,,,,,,,,,
2025-06-24 21:00:00,107410.0,107470.9,107040.3,107317.1,2.959,2477.08,2477.08,2466.06,2474.89,17.144,,,,,,,,,,
2025-06-24 22:00:00,107299.7,107357.9,107062.7,107357.9,2.389,2474.19,2474.19,2464.11,2470.84,11.477,,,,,,,,,,
2025-06-24 23:00:00,107321.2,107409.9,107095.0,107409.9,3.59,2470.58,2478.17,2459.9,2477.89,29.238,,,,,,,,,,
2025-06-25 00:00:00,107444.5,107778.3,107103.1,107730.8,8.836,2477.94,2491.3,2466.2,2488.4,64.656,,,,,,,,,,
2025-06-25 01:00:00,107701.1,107931.4,107309.3,107676.5,4.259,2488.09,2494.7,2474.77,2488.48,56.523,,,,,,,,,,
2025-06-25 02:00:00,107690.4,108107.5,107602.3,107770.6,8.449,2488.01,2497.83,2480.33,2480.33,46.648,,,,,,,,,,
2025-06-25 03:00:00,107806.9,107943.9,107526.4,107557.7,4.346,2480.0,2489.27,2473.4,2474.07,34.161,,,,,,,,,,
2025-06-25 04:00:00,107591.8,107631.5,107304.1,107530.2,4.371,2475.66,2475.79,2458.5,2464.52,96.787,,,,,,,,,,
2025-06-25 05:00:00,107527.8,107766.2,107381.7,107626.4,5.415,2464.78,2468.0,2453.16,2458.8,135.014,,,,,,,,,,
2025-06-25 06:00:00,107583.9,107807.9,107469.7,107741.6,1.849,2458.63,2475.17,2456.0,2474.88,84.989,,,,,,,,,,
2025-06-25 07:00:00,107754.4,108029.1,107675.3,107927.8,3.676,2473.57,2480.39,2469.9,2475.46,29.999,,,,,,,,,,
2025-06-25 08:00:00,107930.2,107975.4,107683.3,107963.2,4.179,2474.29,2475.04,2453.39,2468.17,226.841,,,,,,,,,,
2025-06-25 09:00:00,107963.1,108300.0,107777.3,108006.1,9.438,2468.71,2477.28,2437.08,2449.7,269.253,,,,,,,,,,
2025-06-25 10:00:00,108007.1,108531.7,107914.1,108471.9,8.405,2448.83,2461.9,2444.02,2453.8,110.874,,,,,,,,,,
